サンプル名,Ce,Co,Zn,Ce5Co19,Ce2Co17,Ce1Co5,CeO2_cubic,Ce2O3_trig,Co_cubic,T_a,Coercivity,XRD サンプル名
CeCoZn_2-3_-5_15,14.44089928,73.61727739,11.94182333,0.0493,0.068,0.801,0.0,0.018,0.0645,450,1.3033895973365093,CeCoZn_2-3_157.xy
CeCoZn_2-3_0_15,15.0000731,74.93275672,10.06717018,0.0522,0.069,0.802,0.0,0.0193,0.0574,450,1.4660827686142315,CeCoZn_2-3_174.xy
CeCoZn_2-3_5_15,14.985637520000001,76.24459295,8.769769533,0.06,0.0,0.9,0.0,0.02,0.047,450,1.6378469334079047,CeCoZn_2-3_191.xy
CeCoZn_2-3_10_15,15.10538866,77.25227273,7.642338613000001,0.0536,0.066,0.827,0.0,0.0009,0.052,450,1.5556720601494511,CeCoZn_2-3_208.xy
CeCoZn_2-3_15_15,15.00080402,78.66829397000001,6.330902006,0.0472,0.053,0.831,0.0,0.0212,0.0477,450,1.6013075829437846,CeCoZn_2-3_225.xy
CeCoZn_2-3_20_15,15.01193769,79.42135211,5.5667102029999995,0.0656,0.063,0.798,0.0,0.0192,0.0541,450,1.5734926590584901,CeCoZn_2-3_242.xy
CeCoZn_2-3_25_15,14.53893446,80.51337004,4.947695495,0.0701,0.115,0.722,0.0,0.0212,0.0724,450,1.3088236918085603,CeCoZn_2-3_259.xy
CeCoZn_2-3_30_15,13.73002676,81.68954958,4.5804236640000004,0.0821,0.233,0.577,0.0,0.0213,0.087,450,0.9854572788554955,CeCoZn_2-3_276.xy
CeCoZn_2-3_35_15,13.51919823,81.96665397000001,4.514147802,0.077,0.327,0.506,0.0,0.0155,0.075,450,0.7083135314702574,CeCoZn_2-3_293.xy
CeCoZn_2-3_40_15,12.31314501,84.01111466,3.675740331,0.086,0.404,0.413,0.0,0.0036,0.092,450,0.35289845178782286,CeCoZn_2-3_310.xy
CeCoZn_2-3_-40_20,,,,,,,0.0,,,450,,CeCoZn_2-3_39.xy
CeCoZn_2-3_-35_20,9.716540399,69.70698347999999,20.576476120000002,0.0457,0.61,0.266,0.0,0.003,0.076,450,0.15956422700246892,CeCoZn_2-3_56.xy
CeCoZn_2-3_-30_20,10.487330440000001,70.2821871,19.23048245,0.0451,0.537,0.333,0.0,0.0044,0.0804,450,0.2639030948136205,CeCoZn_2-3_73.xy
CeCoZn_2-3_-25_20,10.75177061,71.17416913,18.07406026,0.0608,0.564,0.294,0.0,0.0081,0.073,450,0.40564098526416287,CeCoZn_2-3_90.xy
CeCoZn_2-3_-20_20,11.70601051,71.93151471,16.36247479,0.0686,0.535,0.321,0.0,0.0084,0.067,450,0.5502676118359986,CeCoZn_2-3_107.xy
CeCoZn_2-3_-15_20,12.418417649999999,73.05613131000001,14.52545104,0.124,0.435,0.384,0.0,0.0117,0.046,450,0.7782819843575857,CeCoZn_2-3_124.xy
CeCoZn_2-3_-10_20,12.84010915,73.65823119,13.501659660000001,0.125,0.436,0.378,0.0,0.016,0.0462,450,0.8749326138956408,CeCoZn_2-3_141.xy
CeCoZn_2-3_-5_20,13.279957210000001,75.38925733,11.33078546,0.0955,0.227,0.592,0.0,0.0138,0.0715,450,1.0151822927309744,CeCoZn_2-3_158.xy
CeCoZn_2-3_0_20,13.38142492,76.37692904,10.241646040000001,0.0909,0.211,0.61,0.0,0.0176,0.0701,450,1.0556873666545163,CeCoZn_2-3_175.xy
CeCoZn_2-3_5_20,13.576445879999998,77.59108368999999,8.832470425,0.0909,0.156,0.668,0.0,0.0121,0.0735,450,1.1461263736175065,CeCoZn_2-3_192.xy
CeCoZn_2-3_10_20,14.080152239999999,79.10729791,6.812549850999999,0.0815,0.206,0.621,0.0,0.0174,0.0741,450,1.1358490034770554,CeCoZn_2-3_209.xy
CeCoZn_2-3_15_20,13.791288569999999,79.59635143,6.6123599980000005,0.0696,0.22,0.618,0.0,0.0146,0.0777,450,1.0110996450288068,CeCoZn_2-3_226.xy
CeCoZn_2-3_20_20,13.24963122,80.78564238,5.964726399,0.088,0.283,0.542,0.0,0.0213,0.066,450,0.8472921047326443,CeCoZn_2-3_243.xy
CeCoZn_2-3_25_20,13.09356911,81.86919237,5.037238518,0.081,0.32,0.508,0.0,0.0154,0.075,450,0.6719082144986976,CeCoZn_2-3_260.xy
CeCoZn_2-3_30_20,12.67140452,83.08114113,4.24745435,0.0701,0.485,0.345,0.0,0.0128,0.087,450,0.3632049438684899,CeCoZn_2-3_277.xy
CeCoZn_2-3_35_20,11.99480118,84.13530742,3.8698914049999997,0.0714,0.553,0.284,0.0,0.0024,0.089,450,0.1158822504337326,CeCoZn_2-3_294.xy
CeCoZn_2-3_40_20,,,,,,,0.0,,,450,,CeCoZn_2-3_311.xy
CeCoZn_2-3_-40_25,,,,,,,0.0,,,450,,CeCoZn_2-3_40.xy
CeCoZn_2-3_-35_25,,,,,,,0.0,,,450,,CeCoZn_2-3_57.xy
CeCoZn_2-3_-30_25,9.549843881000001,73.2845492,17.165606920000002,0.0614,0.725,0.108,0.0,0.004,0.1021,450,0.06231930119213945,CeCoZn_2-3_74.xy
CeCoZn_2-3_-25_25,10.04605438,73.12647278,16.82747284,0.0616,0.666,0.205,0.0,0.0058,0.0609,450,0.15545011975279396,CeCoZn_2-3_91.xy
CeCoZn_2-3_-20_25,10.51343316,74.54911507,14.93745177,0.0536,0.667,0.194,0.0,0.00086,0.084,450,0.23697194360083537,CeCoZn_2-3_108.xy
CeCoZn_2-3_-15_25,11.08428016,74.97101255000001,13.94470729,0.0608,0.566,0.287,0.0,0.0063,0.08,450,0.3445387737126878,CeCoZn_2-3_125.xy
CeCoZn_2-3_-10_25,11.15147923,76.3308432,12.51767757,0.0655,0.507,0.349,0.0,0.0059,0.073,450,0.35654312717425973,CeCoZn_2-3_142.xy
CeCoZn_2-3_-5_25,11.87643907,77.41912147,10.70443946,0.131,0.542,0.252,0.0,0.0064,0.069,450,0.5091228543455447,CeCoZn_2-3_159.xy
CeCoZn_2-3_0_25,12.348847390000001,78.17592271,9.475229903,0.119,0.501,0.293,0.0,0.013,0.075,450,0.4999623261928102,CeCoZn_2-3_176.xy
CeCoZn_2-3_5_25,12.3616604,79.75261614,7.885723457,0.098,0.454,0.362,0.0,0.0109,0.075,450,0.5066434085951905,CeCoZn_2-3_193.xy
CeCoZn_2-3_10_25,12.41616599,80.83588147,6.747952543,0.083,0.442,0.399,0.0,0.009,0.067,450,0.412531153710879,CeCoZn_2-3_210.xy
CeCoZn_2-3_15_25,12.21674061,81.49695252,6.286306865,0.061,0.522,0.321,0.0,0.0135,0.083,450,0.2868819279304182,CeCoZn_2-3_227.xy
CeCoZn_2-3_20_25,11.88607705,82.5453938,5.568529149,0.0615,0.555,0.283,0.0,0.0079,0.093,450,0.1774976007430301,CeCoZn_2-3_244.xy
CeCoZn_2-3_25_25,11.84080642,83.07862752,5.080566059000001,0.0769,0.56,0.291,0.0,0.0049,0.067,450,0.10294481379583172,CeCoZn_2-3_261.xy
CeCoZn_2-3_30_25,11.16472962,83.84606255,4.989207830000001,0.0813,0.558,0.282,0.0,0.0028,0.076,450,0.04423437148487765,CeCoZn_2-3_278.xy
CeCoZn_2-3_35_25,,,,,,,0.0,,,450,,CeCoZn_2-3_295.xy
CeCoZn_2-3_40_25,,,,,,,0.0,,,450,,CeCoZn_2-3_312.xy
CeCoZn_2-3_-40_30,,,,,,,0.0,,,450,,CeCoZn_2-3_41.xy
CeCoZn_2-3_-35_30,,,,,,,0.0,,,450,,CeCoZn_2-3_58.xy
CeCoZn_2-3_-30_30,,,,,,,0.0,,,450,,CeCoZn_2-3_75.xy
CeCoZn_2-3_-25_30,8.970899457,76.38836684,14.6407337,0.0774,0.644,0.212,0.0,0.0036,0.064,450,0.06269706151940335,CeCoZn_2-3_92.xy
CeCoZn_2-3_-20_30,9.642192368,76.70110921,13.65669842,0.0737,0.742,0.142,0.0,0.0,0.0423,450,0.05221032111737339,CeCoZn_2-3_109.xy
CeCoZn_2-3_-15_30,9.894352838000001,77.74254408,12.36310308,0.0702,0.726,0.153,0.0,0.0,0.05,450,0.07080939951551145,CeCoZn_2-3_126.xy
CeCoZn_2-3_-10_30,10.43024393,78.62477695999999,10.94497911,0.065,0.694,0.184,0.0,0.0027,0.054,450,0.07926166643119659,CeCoZn_2-3_143.xy
CeCoZn_2-3_-5_30,10.64745436,79.51775233000001,9.834793308,0.0658,0.652,0.185,0.0,0.0048,0.093,450,0.07480970486279032,CeCoZn_2-3_160.xy
CeCoZn_2-3_0_30,10.60601771,80.59759819,8.796384101000001,0.0625,0.646,0.19,0.0,0.005,0.0969,450,0.06987575379964128,CeCoZn_2-3_177.xy
CeCoZn_2-3_5_30,11.292446759999999,81.29717441,7.410378829,0.1335,0.63,0.184,0.0,0.0017,0.051,450,0.06101194545057994,CeCoZn_2-3_194.xy
CeCoZn_2-3_10_30,10.86470535,82.16199004,6.973304616999999,0.1665,0.611,0.156,0.0,0.0019,0.065,450,0.06480129202668447,CeCoZn_2-3_211.xy
CeCoZn_2-3_15_30,10.85314441,83.52428261,5.622572976,0.0848,0.613,0.236,0.0,0.0024,0.064,450,0.08046373254592153,CeCoZn_2-3_228.xy
CeCoZn_2-3_20_30,10.96677125,83.53392914,5.499299618,0.0728,0.672,0.168,0.0,0.0056,0.081,450,0.06017003680714005,CeCoZn_2-3_245.xy
CeCoZn_2-3_25_30,10.55167587,84.63411508,4.814209043,0.0806,0.691,0.169,0.0,0.0,0.059,450,0.026465508290677755,CeCoZn_2-3_262.xy
CeCoZn_2-3_30_30,,,,,,,0.0,,,450,,CeCoZn_2-3_279.xy
CeCoZn_2-3_35_30,,,,,,,0.0,,,450,,CeCoZn_2-3_296.xy
CeCoZn_2-3_40_30,,,,,,,0.0,,,450,,CeCoZn_2-3_313.xy
CeCoZn_2-3_-40_35,,,,,,,0.0,,,450,,CeCoZn_2-3_42.xy
CeCoZn_2-3_-35_35,,,,,,,0.0,,,450,,CeCoZn_2-3_59.xy
CeCoZn_2-3_-30_35,,,,,,,0.0,,,450,,CeCoZn_2-3_76.xy
CeCoZn_2-3_-25_35,,,,,,,0.0,,,450,,CeCoZn_2-3_93.xy
CeCoZn_2-3_-20_35,8.559232644,79.19617436,12.244593,0.0917,0.677,0.136,0.0,0.0011,0.0942,450,0.029597123974040247,CeCoZn_2-3_110.xy
CeCoZn_2-3_-15_35,8.834555707,80.33407027,10.83137402,0.0794,0.727,0.105,0.0,0.00042,0.0883,450,0.056130058487216,CeCoZn_2-3_127.xy
CeCoZn_2-3_-10_35,9.32859655,80.31949841,10.35190504,0.0745,0.741,0.111,0.0,0.0,0.0741,450,0.016077660900269082,CeCoZn_2-3_144.xy
CeCoZn_2-3_-5_35,9.226705812999999,81.38631095,9.386983236,0.0714,0.762,0.11,0.0,0.0025,0.0546,450,0.029568175877033497,CeCoZn_2-3_161.xy
CeCoZn_2-3_0_35,9.665264853,82.04781236999999,8.286922772999999,0.0766,0.734,0.15,0.0,0.0,0.039,450,0.03093325813806299,CeCoZn_2-3_178.xy
CeCoZn_2-3_5_35,9.746891168000001,83.35722459,6.895884247000001,0.0757,0.757,0.127,0.0,0.00082,0.039,450,0.06488986375547645,CeCoZn_2-3_195.xy
CeCoZn_2-3_10_35,9.831714473,83.48748733,6.680798198,0.0748,0.736,0.143,0.0,0.00061,0.046,450,0.05046401654913931,CeCoZn_2-3_212.xy
CeCoZn_2-3_15_35,9.830251386,83.83309433000001,6.336654282,0.0763,0.727,0.149,0.0,0.0,0.048,450,0.015657426321080154,CeCoZn_2-3_229.xy
CeCoZn_2-3_20_35,9.540580684,85.38429417,5.075125148000001,0.0738,0.709,0.168,0.0,0.0,0.049,450,0.023922055918548714,CeCoZn_2-3_246.xy
CeCoZn_2-3_25_35,,,,,,,0.0,,,450,,CeCoZn_2-3_263.xy
CeCoZn_2-3_30_35,,,,,,,0.0,,,450,,CeCoZn_2-3_280.xy
CeCoZn_2-3_35_35,,,,,,,0.0,,,450,,CeCoZn_2-3_297.xy
CeCoZn_2-3_40_35,,,,,,,0.0,,,450,,CeCoZn_2-3_314.xy
CeCoZn_2-3_-40_40,,,,,,,0.0,,,450,,CeCoZn_2-3_43.xy
CeCoZn_2-3_-35_40,,,,,,,0.0,,,450,,CeCoZn_2-3_60.xy
CeCoZn_2-3_-30_40,,,,,,,0.0,,,450,,CeCoZn_2-3_77.xy
CeCoZn_2-3_-25_40,,,,,,,0.0,,,450,,CeCoZn_2-3_94.xy
CeCoZn_2-3_-20_40,,,,,,,0.0,,,450,,CeCoZn_2-3_111.xy
CeCoZn_2-3_-15_40,8.248667979,81.56576542,10.1855666,0.1,0.626,0.15,0.0,0.00131,0.1235,450,0.03997608035969854,CeCoZn_2-3_128.xy
CeCoZn_2-3_-10_40,8.233561755,82.62555193,9.14088632,0.0987,0.667,0.147,0.0,0.0012,0.087,450,0.04528646966630316,CeCoZn_2-3_145.xy
CeCoZn_2-3_-5_40,8.054254046,83.23014338,8.715602577999999,0.0958,0.683,0.128,0.0,0.00068,0.0917,450,0.03347842178039352,CeCoZn_2-3_162.xy
CeCoZn_2-3_0_40,8.523384941,83.95709487,7.519520189,0.092,0.727,0.093,0.0,0.002,0.0861,450,0.02091708309089707,CeCoZn_2-3_179.xy
CeCoZn_2-3_5_40,8.639458645000001,84.60751558,6.753025771,0.143,0.686,0.122,0.0,0.0006,0.049,450,0.03826233016117947,CeCoZn_2-3_196.xy
CeCoZn_2-3_10_40,8.344062722999999,85.84443007,5.811507205,0.133,0.683,0.142,0.0,0.0,0.042,450,0.04614173087064028,CeCoZn_2-3_213.xy
CeCoZn_2-3_15_40,8.524290657,85.57404704,5.901662302,0.199,0.635,0.137,0.0,0.0008,0.028,450,0.027877252718541683,CeCoZn_2-3_230.xy
CeCoZn_2-3_20_40,,,,,,,0.0,,,450,,CeCoZn_2-3_247.xy
CeCoZn_2-3_25_40,,,,,,,0.0,,,450,,CeCoZn_2-3_264.xy
CeCoZn_2-3_30_40,,,,,,,0.0,,,450,,CeCoZn_2-3_281.xy
CeCoZn_2-3_35_40,,,,,,,0.0,,,450,,CeCoZn_2-3_298.xy
CeCoZn_2-3_40_40,,,,,,,0.0,,,450,,CeCoZn_2-3_315.xy
CeCoZn_2-7_-40_-40,,,,,,,,,,500,,CeCoZn_2-7_27.xy
CeCoZn_2-7_-35_-40,,,,,,,,,,500,,CeCoZn_2-7_44.xy
CeCoZn_2-7_-30_-40,,,,,,,,,,500,,CeCoZn_2-7_61.xy
CeCoZn_2-7_-25_-40,,,,,,,,,,500,,CeCoZn_2-7_78.xy
CeCoZn_2-7_-20_-40,,,,,,,,,,500,,CeCoZn_2-7_95.xy
CeCoZn_2-7_-15_-40,24.14450945,65.60772474,10.24776582,0.0,0.0154,0.0125,0.598,0.0591,0.315,500,,CeCoZn_2-7_112.xy
CeCoZn_2-7_-10_-40,24.81685183,64.97791480000001,10.20523337,0.0,0.0129,0.0132,0.6173,0.0454,0.3112,500,0.06281678645302419,CeCoZn_2-7_129.xy
CeCoZn_2-7_-5_-40,25.56151654,65.63152533,8.806958132,0.0012,0.0121,0.0141,0.621,0.0389,0.313,500,0.048668862088636564,CeCoZn_2-7_146.xy
CeCoZn_2-7_0_-40,25.72922837,66.57933724,7.691434386,0.0,0.0106,0.0168,0.6101,0.0302,0.3323,500,0.07510174929702158,CeCoZn_2-7_163.xy
CeCoZn_2-7_5_-40,25.62100155,67.51132802000001,6.867670434000001,0.0,0.0129,0.0182,0.6069,0.0284,0.3336,500,0.0419510526125611,CeCoZn_2-7_180.xy
CeCoZn_2-7_10_-40,25.92524229,67.81535834,6.259399368,0.0,0.0229,0.0801,0.5815,0.0345,0.281,500,0.11616467534310182,CeCoZn_2-7_197.xy
CeCoZn_2-7_15_-40,25.60049674,69.23699231,5.162510957,0.0051,0.221,0.129,0.4941,0.0267,0.1236,500,,CeCoZn_2-7_214.xy
CeCoZn_2-7_20_-40,,,,,,,,,,500,,CeCoZn_2-7_231.xy
CeCoZn_2-7_25_-40,,,,,,,,,,500,,CeCoZn_2-7_248.xy
CeCoZn_2-7_30_-40,,,,,,,,,,500,,CeCoZn_2-7_265.xy
CeCoZn_2-7_35_-40,,,,,,,,,,500,,CeCoZn_2-7_282.xy
CeCoZn_2-7_40_-40,,,,,,,,,,500,,CeCoZn_2-7_299.xy
CeCoZn_2-7_-40_-35,,,,,,,,,,500,,CeCoZn_2-7_28.xy
CeCoZn_2-7_-35_-35,,,,,,,,,,500,,CeCoZn_2-7_45.xy
CeCoZn_2-7_-30_-35,,,,,,,,,,500,,CeCoZn_2-7_62.xy
CeCoZn_2-7_-25_-35,,,,,,,,,,500,,CeCoZn_2-7_79.xy
CeCoZn_2-7_-20_-35,23.3789904,63.541963710000005,13.07904588,0.0,0.009,0.0153,0.5249,0.1078,0.343,500,0.07302632060716775,CeCoZn_2-7_96.xy
CeCoZn_2-7_-15_-35,23.97457486,64.68326713,11.34215801,0.0,0.0133,0.015,0.5559,0.0806,0.335,500,0.07604371060067447,CeCoZn_2-7_113.xy
CeCoZn_2-7_-10_-35,25.05295101,65.20704527,9.740003720999999,0.0,0.0119,0.0083,0.5637,0.0631,0.353,500,0.059832004289918264,CeCoZn_2-7_130.xy
CeCoZn_2-7_-5_-35,25.267760810000002,65.85106069999999,8.881178495,0.0,0.0115,0.0145,0.5697,0.054,0.3503,500,0.04682921642301281,CeCoZn_2-7_147.xy
CeCoZn_2-7_0_-35,25.552472809999998,66.43935589,8.008171297,0.0,0.0254,0.017,0.5724,0.0449,0.3402,500,0.07640433132732902,CeCoZn_2-7_164.xy
CeCoZn_2-7_5_-35,25.15626701,67.99126702,6.852465970000001,0.0099,0.048,0.085,0.5453,0.0303,0.2816,500,0.11243132810052169,CeCoZn_2-7_181.xy
CeCoZn_2-7_10_-35,25.15329959,68.49360288,6.353097531,0.0,0.238,0.134,0.4617,0.0214,0.1451,500,0.24416138364411183,CeCoZn_2-7_198.xy
CeCoZn_2-7_15_-35,25.09415366,69.64319128000001,5.26265506,0.0174,0.248,0.223,0.4166,0.0272,0.0678,500,0.3668539530914231,CeCoZn_2-7_215.xy
CeCoZn_2-7_20_-35,24.802782360000002,70.26709215,4.930125488,0.036,0.351,0.229,0.3247,0.0189,0.041,500,0.32809182977495777,CeCoZn_2-7_232.xy
CeCoZn_2-7_25_-35,,,,,,,,,,500,,CeCoZn_2-7_249.xy
CeCoZn_2-7_30_-35,,,,,,,,,,500,,CeCoZn_2-7_266.xy
CeCoZn_2-7_35_-35,,,,,,,,,,500,,CeCoZn_2-7_283.xy
CeCoZn_2-7_40_-35,,,,,,,,,,500,,CeCoZn_2-7_300.xy
CeCoZn_2-7_-40_-30,,,,,,,,,,500,,CeCoZn_2-7_29.xy
CeCoZn_2-7_-35_-30,,,,,,,,,,500,,CeCoZn_2-7_46.xy
CeCoZn_2-7_-30_-30,,,,,,,,,,500,,CeCoZn_2-7_63.xy
CeCoZn_2-7_-25_-30,21.64964216,63.01002791,15.34032993,0.0,0.029,0.0141,0.4203,0.1706,0.367,500,0.060856387854399896,CeCoZn_2-7_80.xy
CeCoZn_2-7_-20_-30,22.54313881,63.93428887,13.52257232,0.0,0.0053,0.0202,0.473,0.1385,0.363,500,0.06179068688596644,CeCoZn_2-7_97.xy
CeCoZn_2-7_-15_-30,23.64700061,63.88626164,12.466737760000001,0.0,0.0122,0.0139,0.5018,0.1057,0.367,500,0.06183554633596286,CeCoZn_2-7_114.xy
CeCoZn_2-7_-10_-30,24.04543401,65.39410704000001,10.56045895,0.0,0.0106,0.0138,0.5219,0.0842,0.3695,500,0.06185878098676323,CeCoZn_2-7_131.xy
CeCoZn_2-7_-5_-30,24.139083850000002,66.10281116,9.758104987000001,0.0,0.0101,0.0167,0.5317,0.0735,0.368,500,0.04695250513753259,CeCoZn_2-7_148.xy
CeCoZn_2-7_0_-30,24.93270805,67.48864815,7.578643808000001,0.0,0.059,0.089,0.508,0.0488,0.2956,500,0.13549861705080768,CeCoZn_2-7_165.xy
CeCoZn_2-7_5_-30,25.070345890000002,68.14000562,6.789648483000001,0.017,0.15,0.191,0.4718,0.0377,0.1322,500,0.25218943623210344,CeCoZn_2-7_182.xy
CeCoZn_2-7_10_-30,24.86179295,69.64942804,5.488779014,0.011,0.184,0.281,0.418,0.0276,0.078,500,0.43648817225551045,CeCoZn_2-7_199.xy
CeCoZn_2-7_15_-30,24.75042489,69.57841753,5.671157571,0.04,0.296,0.255,0.3359,0.0209,0.0528,500,0.42013603021578244,CeCoZn_2-7_216.xy
CeCoZn_2-7_20_-30,24.33617016,70.9095778,4.7542520349999995,0.239,0.2362,0.24,0.2401,0.0164,0.0288,500,0.06783277333033004,CeCoZn_2-7_233.xy
CeCoZn_2-7_25_-30,23.49024343,72.1050398,4.404716771,0.473,0.1889,0.145,0.1343,0.0133,0.0452,500,0.0,CeCoZn_2-7_250.xy
CeCoZn_2-7_30_-30,,,,,,,,,,500,,CeCoZn_2-7_267.xy
CeCoZn_2-7_35_-30,,,,,,,,,,500,,CeCoZn_2-7_284.xy
CeCoZn_2-7_40_-30,,,,,,,,,,500,,CeCoZn_2-7_301.xy
CeCoZn_2-7_-40_-25,,,,,,,,,,500,,CeCoZn_2-7_30.xy
CeCoZn_2-7_-35_-25,,,,,,,,,,500,,CeCoZn_2-7_47.xy
CeCoZn_2-7_-30_-25,19.41849715,62.56799682999999,18.01350602,0.0,0.0046,0.246,0.2736,0.1991,0.2766,500,0.09552706950573708,CeCoZn_2-7_64.xy
CeCoZn_2-7_-25_-25,20.53696699,62.19484426,17.26818875,0.0,0.0059,0.0203,0.3572,0.2199,0.3966,500,0.04442840908487013,CeCoZn_2-7_81.xy
CeCoZn_2-7_-20_-25,21.94288186,63.43936387,14.617754269999999,0.0,0.028,0.0112,0.4092,0.173,0.3786,500,0.04934388216421062,CeCoZn_2-7_98.xy
CeCoZn_2-7_-15_-25,22.766321089999998,64.74359472,12.490084190000001,0.0,0.0051,0.0188,0.4429,0.143,0.3902,500,0.047493829276781196,CeCoZn_2-7_115.xy
CeCoZn_2-7_-10_-25,23.169365,65.4172695,11.4133655,0.0,0.0101,0.0176,0.4713,0.1152,0.3858,500,0.061721149019448446,CeCoZn_2-7_132.xy
CeCoZn_2-7_-5_-25,23.61171923,66.69636328,9.691917488,0.0,0.052,0.079,0.4563,0.0821,0.3306,500,0.11303334339270174,CeCoZn_2-7_149.xy
CeCoZn_2-7_0_-25,24.27722181,67.03612734,8.686650848,0.0,0.122,0.218,0.4094,0.0572,0.1942,500,0.2636126281585078,CeCoZn_2-7_166.xy
CeCoZn_2-7_5_-25,24.22580459,68.32806275,7.4461326549999995,0.0,0.188,0.311,0.3705,0.0426,0.0876,500,0.3708098382210363,CeCoZn_2-7_183.xy
CeCoZn_2-7_10_-25,24.28024786,69.45165623,6.268095913000001,0.0227,0.199,0.379,0.3214,0.031,0.0467,500,0.47467699918687356,CeCoZn_2-7_200.xy
CeCoZn_2-7_15_-25,24.26239157,70.21281118,5.524797251,0.201,0.232,0.252,0.2578,0.024,0.0331,500,0.39605055297655983,CeCoZn_2-7_217.xy
CeCoZn_2-7_20_-25,23.60592852,71.49457072,4.899500767,0.451,0.19,0.154,0.1545,0.0172,0.0339,500,0.0,CeCoZn_2-7_234.xy
CeCoZn_2-7_25_-25,22.819973830000002,72.6473214,4.532704768,0.583,0.144,0.03,0.095,0.0095,0.138,500,0.0,CeCoZn_2-7_251.xy
CeCoZn_2-7_30_-25,22.20265405,73.34765989,4.449686055,0.6,0.16,0.0,0.07,0.011,0.14,500,0.0,CeCoZn_2-7_268.xy
CeCoZn_2-7_35_-25,,,,,,,,,,500,,CeCoZn_2-7_285.xy
CeCoZn_2-7_40_-25,,,,,,,,,,500,,CeCoZn_2-7_302.xy
CeCoZn_2-7_-40_-20,,,,,,,,,,500,,CeCoZn_2-7_31.xy
CeCoZn_2-7_-35_-20,17.13473,61.41199984,21.45327017,0.102,0.08,0.55,0.1075,0.0979,0.062,500,0.26678093077762827,CeCoZn_2-7_48.xy
CeCoZn_2-7_-30_-20,18.88316042,61.65398054,19.462859039999998,0.025,0.017,0.438,0.1901,0.165,0.1649,500,0.1281480507553756,CeCoZn_2-7_65.xy
CeCoZn_2-7_-25_-20,19.63158582,62.174470969999994,18.19394321,0.0,0.0045,0.142,0.2755,0.2147,0.363,500,0.07395575171859052,CeCoZn_2-7_82.xy
CeCoZn_2-7_-20_-20,20.59582274,63.30060679,16.10357047,0.0064,0.035,0.0101,0.3366,0.2224,0.3898,500,0.0600716156725305,CeCoZn_2-7_99.xy
CeCoZn_2-7_-15_-20,21.837558939999997,63.85739506,14.305045999999999,0.0,0.041,0.0191,0.3692,0.1887,0.3821,500,0.043795087628495356,CeCoZn_2-7_116.xy
CeCoZn_2-7_-10_-20,22.37100619,65.18272981999999,12.446264,0.0192,0.066,0.0872,0.3731,0.1416,0.3129,500,0.09656834376527457,CeCoZn_2-7_133.xy
CeCoZn_2-7_-5_-20,22.82517671,66.57941367,10.59540961,0.0067,0.162,0.237,0.3589,0.0953,0.1402,500,0.20716444483602672,CeCoZn_2-7_150.xy
CeCoZn_2-7_0_-20,23.31793014,67.81848349,8.863586379000001,0.0058,0.16,0.362,0.3287,0.0618,0.0816,500,0.31518806775184566,CeCoZn_2-7_167.xy
CeCoZn_2-7_5_-20,23.24976779,69.11975496,7.630477249,0.0052,0.174,0.439,0.2894,0.0427,0.0497,500,0.5047325525939155,CeCoZn_2-7_184.xy
CeCoZn_2-7_10_-20,23.559912559999997,69.71332781000001,6.726759630999999,0.076,0.163,0.464,0.2453,0.0289,0.0229,500,0.5445285142705111,CeCoZn_2-7_201.xy
CeCoZn_2-7_15_-20,23.55594379,70.91128895,5.532767259,0.478,0.0,0.197,0.1821,0.0226,0.1208,500,0.0,CeCoZn_2-7_218.xy
CeCoZn_2-7_20_-20,22.8077936,72.29318866999999,4.899017724,0.59,0.135,0.02,0.107,0.0131,0.136,500,0.0,CeCoZn_2-7_235.xy
CeCoZn_2-7_25_-20,22.22558597,73.0869675,4.687446528,0.6,0.14,0.0,0.06,0.012,0.14,500,0.0,CeCoZn_2-7_252.xy
CeCoZn_2-7_30_-20,21.43443874,74.07819167000001,4.487369591999999,0.601,0.105,0.085,0.0398,0.015,0.1544,500,0.0,CeCoZn_2-7_269.xy
CeCoZn_2-7_35_-20,20.31691598,75.44679193,4.236292094,0.674,0.126,0.0809,0.0,0.0133,0.1063,500,0.0,CeCoZn_2-7_286.xy
CeCoZn_2-7_40_-20,,,,,,,,,,500,,CeCoZn_2-7_303.xy
CeCoZn_2-7_-40_-15,15.33043906,61.41033435999999,23.25922658,0.109,0.0165,0.748,0.0404,0.0478,0.0386,500,,CeCoZn_2-7_32.xy
CeCoZn_2-7_-35_-15,16.40361862,61.3264574,22.26992397,0.106,0.0451,0.687,0.0648,0.0657,0.0317,500,0.1627449034687526,CeCoZn_2-7_49.xy
CeCoZn_2-7_-30_-15,17.41440821,61.17775771,21.40783409,0.092,0.0359,0.613,0.1045,0.1007,0.0544,500,0.2434618875628566,CeCoZn_2-7_66.xy
CeCoZn_2-7_-25_-15,18.67336956,61.37894907,19.94768137,0.028,0.014,0.459,0.1794,0.155,0.1645,500,0.16863667336027593,CeCoZn_2-7_83.xy
CeCoZn_2-7_-20_-15,19.77543723,62.5122531,17.71230966,0.0,0.0281,0.2902,0.2469,0.1852,0.2495,500,0.11255676424326608,CeCoZn_2-7_100.xy
CeCoZn_2-7_-15_-15,21.0269668,63.88614735,15.086885850000002,0.0427,0.089,0.177,0.2744,0.1584,0.259,500,0.1326925243358944,CeCoZn_2-7_117.xy
